reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
0ae39f73-0efc-48e0-9e6d-c807833e8459,Andy Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjUCjGaWv33aVAIF2guGre9rn1v8c2Qw9HJjThE2ZlX9wN8ymjHZ,Terimakasih...,5,0,5.343.0,2025-02-08 09:55:43,Terima kasih atas kepercayaan kakak pada layanan kami Sukses selalu Kak 🤗,2025-02-08 10:03:08,5.343.0
b80e5c5a-253c-482f-af99-4fd0450d65e0,Muhamad Ibrahim,https://play-lh.googleusercontent.com/a/ACg8ocJFvF-3_4ZHvCD42kngeUExrIHzbfSl9Xq_n570XMPaXGPj2A=mo,pelayanan Ramah smangat dan sukses terus...oook,5,0,5.342.0,2025-02-08 09:40:42,Terima kasih atas kepercayaan kakak pada layanan kami Sukses selalu Kak 🤗,2025-02-08 10:02:47,5.342.0
f4ba7bfc-38e8-4124-9c12-0fc96f1bc275,Yunus zahra,https://play-lh.googleusercontent.com/a/ACg8ocJWPRW70T5YoIBw0HdFMt354kpZDziL38pGVjqnAacBEeQepA=mo,ok,5,0,5.342.0,2025-02-08 09:33:21,Terima kasih atas kepercayaan kakak pada layanan kami Sukses selalu Kak 🤗,2025-02-08 10:02:40,5.342.0
924b26aa-e934-4c1f-88de-26b9430665fd,Dicky Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjXgGDRwUsCd4bZpdyaox6OURMykjuSzN_cHmt0sqEWSxJyrkbDn,sippp,5,0,5.342.0,2025-02-08 09:33:17,Terima kasih atas kepercayaan kakak pada layanan kami Sukses selalu Kak 🤗,2025-02-08 10:02:38,5.342.0
a5d45aff-48e7-41cc-a869-f44dcc81769f,Taufik Ismail,https://play-lh.googleusercontent.com/a-/ALV-UjXjb11f3QrZUjefbVqBTsRmW42tMR6A7GXvMrCURw0857GYZkY,mantul,5,0,5.342.0,2025-02-08 09:29:56,Terima kasih atas kepercayaan kakak pada layanan kami Sukses selalu Kak 🤗,2025-02-08 10:02:34,5.342.0
6df28bdb-b4ad-4faf-883d-52b3a77f73b5,Elly Farida,https://play-lh.googleusercontent.com/a/ACg8ocLtW7cvdG8DifJ1g8hM1LMz9LjgBrfIfoNtAtFtw9cZcAPIqw=mo,trima ksih layanan n driver nya baik n ramah 🙏,5,0,5.342.0,2025-02-08 09:21:20,Terima kasih atas kepercayaan kakak pada layanan kami Sukses selalu Kak 🤗,2025-02-08 10:02:31,5.342.0
63205d87-a14f-4ab9-8028-d82bba4ccfbc,Gati Wuriati,https://play-lh.googleusercontent.com/a/ACg8ocK_69SpRv1RDoxVudevZUMGN8pwHfMRXQOzqhdEtxg9npJmYw=mo,Skrg kalau pesan knp harus selfi dulu ya? Dan lemot muter2 terus😥,2,0,5.343.0,2025-02-08 06:56:48,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:08:26,5.343.0
f677db62-3c52-44d5-90ea-5c305ba182df,Gamar Faradisi,https://play-lh.googleusercontent.com/a-/ALV-UjVjBmYI5fFfpQ8JIolfpVqMZFym8WZ5Bkn4z2tnlpbi_AQcfapQ,Semoga lebih baik,4,0,5.343.0,2025-02-08 01:22:31,"Mohon maaf atas ketidaknyamanannya.
Untuk penanganan cepat terkait kendala pd layanan Grab Indonesia yg Kakak alami, mohon untuk menyampaikan detail lebih lanjutnya melalui DM atau Personal Message di:
Twitter: @GrabID, Facebook: Grab atau melalui Help Center pada aplikasi Grab ya.
Terima kasih banyak. 🙏
",2021-04-28 20:08:22,5.343.0
35a5c21f-84ad-49a3-8836-eda865599fbd,Ijun Ijunasri,https://play-lh.googleusercontent.com/a-/ALV-UjWcatIZgcbOlkHZCYZIso3orzHgGz1Yw0D9X_E8RLLl4qPjIuo,"Jgn menggunakan aplikasi ini, aplikasi yg hanya mengambil keuntungan sepihak tanpa memikirkan penghasilan drivernya... Aplikasi yg hanya menguntungkan perusahaan saja...bnyk driver yg jd korban kebijakan aplikasi ini...aplikator yg hanya buas yg hanya menyengsarakan para driver nya saja... Pindah saja ke apk yg lain... Aplikator ini merugikan semua driver dgn potong an dan dgn komisi dgn tarif tdk senonoh... Bnyk mafia yg nguasai aplikator ini..",1,0,5.199.0,2025-02-07 23:46:50,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:08:11,5.199.0
772b1a57-865a-42ef-9f80-bf7a007c7023,M Azka,https://play-lh.googleusercontent.com/a/ACg8ocKzUd0AJKU0qKmvq_0pXnwoKW1gacwlM1RM3ttjE94IekTNyw=mo,Kodenya lama,1,0,5.343.0,2025-02-07 23:13:24,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:08:08,5.343.0
9fbba0b9-ee00-488b-a7d0-46e4b0059301,Bunga,https://play-lh.googleusercontent.com/a-/ALV-UjUfrJ1jLPujlx2Z12NpXmtD5flRrNDAiW0ieP5-FVeXNWJPatP0,"Tolong donk utk grabfood sediakan opsi pembatalan karena merchant baru menginformasikan bahwa item tidak tersedia. Karena sering banget kejadian, merchant baru kasih kabar kalo makanan habis, padahal udah dapat driver, kan kasian driver nya, terus merchant beralasan gak bisa cancel orderan, saya sebagai customer juga gak bisa cancel Krn merchant udah proses orderannya. Padahal salah merchant donk yg gak update stock makanan nya. KESEL",3,5,5.343.0,2025-02-07 21:25:17,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya. Terima kasih 🙏
",2024-06-12 19:08:53,5.343.0
f132f6ec-4f1f-4ae6-9c73-415e6717f4a7,Zain Syahidan,https://play-lh.googleusercontent.com/a-/ALV-UjUPB5on08Fzxv8sykwQXm0Co24I3xRKd0e0nIi5ihh3SK43A5fF,"Verifikasi wajah gak jelas gagal terus, gak bisa makan saya",1,0,5.333.0,2025-02-07 21:06:06,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:08:06,5.333.0
c00a08f5-2d08-4ff6-914f-827c4a4ca3d6,Lina MShuarnha,https://play-lh.googleusercontent.com/a-/ALV-UjXuKjkLj9vHGcXUxN0XRfBOOqYYS2c0tO8VKDYaC5O_RMHzx2q5,Saya pesan makanan keterlambatan lumayan lama.,1,0,5.343.0,2025-02-07 20:53:35,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:08:00,5.343.0
29a5143f-aa44-4dde-a2a7-d88739b88927,Arsiih Aciie,https://play-lh.googleusercontent.com/a/ACg8ocLXVYoCKnBhiZc3dVdB6H8LwE2q5_tveutsowAcaQE9Lukgyg=mo,"Tolong dong,saya pesen GC plus kok malah yang Dateng bluebird. Mana supir nya jutek lagi,gak seperti mitra grab yang beneran dari grab",1,0,5.342.0,2025-02-07 20:00:06,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:07:52,5.342.0
f795bf49-5feb-451c-bfae-5ac7ff8ec4c5,anak kampung,https://play-lh.googleusercontent.com/a/ACg8ocIAJxdpyP-WD9jiumHExSVsTj_f4IRo2TzIH_l2ERzC0TQ3DA=mo,Pesan motor lamanya minta ampun,1,0,5.343.0,2025-02-07 19:56:09,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:07:47,5.343.0
01a9c7e9-274b-45be-89a4-33b61c292427,Bella Septiyana,https://play-lh.googleusercontent.com/a-/ALV-UjXynHErKFdH8cXpFAvpApkkCviZrH-08Vfv0Y_FeSrZP9CgvQ-J,"PENGEN TAK VIRALIN SEKALIAN UNTUK GRAB CAR YANG DAPET PROMO 10 RIBU SLALU DI PERLAKUIN GA BAIK CUSTNYA, UNTUK AC LAMPU GADA YG DI NYALAIN!!! GILA",1,1,5.342.0,2025-02-07 19:52:59,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:07:43,5.342.0
6fa24ef2-f517-4d50-b9eb-027b282524c6,Bintang Deprian,https://play-lh.googleusercontent.com/a-/ALV-UjXg4pale5glXhhkagKvm5Jmb2YbSVpVLjnEUue_Ds9IKIF6yl3g,ada oknum driver yg ga mengenakan mentang² bawa koper bilang barang bawaan gaboleh lebih dari 5kg apaan njir,1,0,5.343.0,2025-02-07 18:24:45,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:07:40,5.343.0
a5e1bd45-4909-458f-924b-4e89b2a2285d,Rifqi 1922,https://play-lh.googleusercontent.com/a/ACg8ocKc-xErRFNCxqxa9Q190KXEL9_3IccD6bJRMWf4cHm8JZobwg=mo,"Tolong perbaiki lah, orang nunggu lama makin molor waktunya, orang beli mau makan udah lapar, kalau kek gini semua costumer bakal pindah apk sebelah tolong di perbaiki",1,0,5.343.0,2025-02-07 17:07:04,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:07:37,5.343.0
177c4a76-0903-4822-aeeb-6632b418d978,Ashry Ramadhan,https://play-lh.googleusercontent.com/a-/ALV-UjXvo0LYHyG5VT49PvgyKeP8stp4YEXKgWLDGVYzi7AJM1hmU3Um,"Aplikasi yang driver nya banyak nggak jelas, ditungguin lama banget nggak gerak2, terus nggak ada respon sama sekali, selain itu setiap kali cancel dan coba order lagi, pasti dapat driver yang sama, bikin kesal dan tidak berguna. Selain itu map nya juga nggak bisa nemu kan tempat yang ada di google. Ini juga sekarang nggak bisa zoom map, nggak jelas. Aplikasi bodoh!",1,246,5.335.0,2025-02-07 16:59:58,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-03-15 19:25:43,5.335.0
ee934378-5854-4d72-9f90-5120a19d9d56,Windi Novita sahara,https://play-lh.googleusercontent.com/a-/ALV-UjX-H9KKGxkVEsTZdBkP48V7bcKoFiVIqlTJiPPdveJiHcpl8Sio,layanan oke,5,0,5.343.0,2025-02-07 16:35:31,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2025-02-07 16:39:10,5.343.0
2c4b33ee-f64f-46c8-9ab3-537fc359dd4c,Agus,https://play-lh.googleusercontent.com/a/ACg8ocIqWR-O0Fcxz2mcriqT1FYYWF9V-yFAp_8pbEZxlQy7W_huvw=mo,sangat puas dengan pelayanannya,5,0,5.343.0,2025-02-07 16:35:20,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2025-02-07 16:39:16,5.343.0
344f7cf9-3c3d-42fd-a3f5-bff782f169f4,Elisa Susanti,https://play-lh.googleusercontent.com/a-/ALV-UjVjo1tdqFnN_yIYqY2T84KKc84QWrXeLFW5WrFCiGV1j5RUO7Sy,ok tepat waktu terima kasih,5,0,5.337.1,2025-02-07 16:33:12,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2025-02-07 16:39:24,5.337.1
7af9b7c5-9416-4a57-b89d-3f030c8ce6f0,suherman herman,https://play-lh.googleusercontent.com/a-/ALV-UjU8c8PCKZdC9qK6mk3GEfQX-KDThAhodeW7sWKzK_jSlSJahXzd,cepat& selamat.mantap,5,0,5.342.0,2025-02-07 16:31:33,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2025-02-07 16:39:29,5.342.0
e34b556a-1048-45cf-87d5-ceb4e9f6439b,NAWAWI,https://play-lh.googleusercontent.com/a-/ALV-UjX6EmqhUAvBGKowacHjFvCp3WTMfObhCTVAr5TcVqbgh6EkBTs,"Very unsatisfactory service, highly not recommended application",1,0,5.239.0,2025-02-07 16:26:33,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:07:34,5.239.0
59275acd-46b0-4126-ab00-99ebc32465fc,Edho Madjid,https://play-lh.googleusercontent.com/a-/ALV-UjWptuvxvQmlCoXSHmSyVM1Q_AdK9CMfYaAtTHBb8XQEr_kHq20A,oke,5,0,5.342.0,2025-02-07 16:26:25,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2025-02-07 16:39:34,5.342.0
e00d485f-5891-4a24-9f55-c235b81107e1,Iwan Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocJMi3GkypobuOyEkCfKwIpU0H8VEWSp82zLXbVxsf5aCpVVrA=mo,menyenangkn,5,0,5.343.0,2025-02-07 16:09:54,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2025-02-07 16:39:45,5.343.0
e294059a-38d6-45f5-a638-41b8489e2308,Riski Yani,https://play-lh.googleusercontent.com/a/ACg8ocKzqMz05NfrdWzH5iqlm5DVX5BnVImuT8ptMx7OoWOnX29gEA=mo,baik,5,0,5.343.0,2025-02-07 15:49:51,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2025-02-07 16:40:48,5.343.0
3518dfd9-acb3-405e-8049-0da24dbdbb78,Fakhrul Watampone,https://play-lh.googleusercontent.com/a-/ALV-UjWc69KVsvagKfQoxgwJKhDy5WE0LjVWADklvK9eQIByRvaRpmk,mantap,5,0,5.343.0,2025-02-07 15:25:52,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2025-02-07 16:40:51,5.343.0
e14bf800-abc3-4948-9522-39ed62530a1d,Firman J,https://play-lh.googleusercontent.com/a/ACg8ocLETDLtangFT4LwDBXc5dHjMSf2wemJvo-yV-8BJWFtx_NXYQ=mo,senang,5,0,5.342.0,2025-02-07 15:15:30,"Hi Kak. Terima kasih sudah jadi pengguna setia Grab yaa 🥰 Stay safe dan sehat-sehat terus Kak 🤗💚
",2025-02-07 16:40:54,5.342.0
ba32cb87-9066-4895-8cfe-efef27bac99c,nama depan,https://play-lh.googleusercontent.com/a-/ALV-UjUane1chphkAizMX-OfTYRtM-wU8bRcPpdNAKvX3YoZZl-lHx0,kenapa arah ke rumah nya salah Mulu?,1,0,5.315.0,2025-02-07 14:21:36,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:07:30,5.315.0
85918589-fedc-476c-b863-edbdfc6810e8,Fatmi,https://play-lh.googleusercontent.com/a-/ALV-UjUSEhH8IesVDXM4E6U5llTWKeKZTdEU_DNU3bYQ09QSw6AQLDw,Pesan makanan tidak bisa dibatalkan padahal restonya belum buat 😤😤😤😡 Saya hampir dimarahi sama bapak saya gegara pesan makanan Tolong diperbaiki fiturnya!,1,0,5.337.1,2025-02-07 13:36:05,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2025-02-09 13:07:28,5.337.1
